Year,Month,Name,Limit,DeviceName,DeviceType,FlowDirection,Factor
2023,6,PNHNDL,3300.3,23922 WHIT_RV 59904 COTTONW 1,Line,From-To,1
2023,6,PNHNDL,3300.3,23922 WHIT_RV 59904 COTTONW 2,Line,From-To,1
2023,6,PNHNDL,3300.3,60501 TESLA7A 60505 EDITHCL 1,Line,From-To,1
2023,6,PNHNDL,3300.3,60501 TESLA7A 60505 EDITHCL 2,Line,From-To,1
2023,6,PNHNDL,3300.3,60504 TESLA7B 60511 SALVARE 1,Line,From-To,1
2023,6,PNHNDL,3300.3,6111 RILEY7B 60504 TESLA7B 1,Line,To-From,1
2023,6,REDTAP,89999.1,8896 RACHAL4A 88380 RGTAP4A 1,Line,To-From,1
2023,6,RV_RH,89999.1,5745 ERAYMNDV 80309 LASPULG 1,Line,To-From,1
2023,6,RV_RH,89999.1,57900 RAYTPNR 80309 LASPULG 1,Line,To-From,1
2023,6,RV_RH,89999.1,8302 RAYMND24 80309 LASPULG 1,Line,To-From,1
2023,6,RV_RH,89999.1,8319 RIOHONDO 80309 LASPULG 1,Line,To-From,1
2023,6,TRDWEL,89999.1,6015 MADDUX4A 60423 TREADWE 1,Line,To-From,1
2023,6,TRDWEL,89999.1,6365 YELWJCKT 60423 TREADWE 1,Line,To-From,1
2023,6,VALEXP,621.0,5742 YTURRIAS 8302 RAYMND24 1,Line,To-From,1
2023,6,VALEXP,621.0,8383 NEDIN7A 8574 POMELO7A 1,Line,From-To,1
2023,6,VALEXP,621.0,8455 LONHILL7 8905 NEDIN7C 1,Line,To-From,1
2023,6,VALEXP,621.0,8510 FALFUR4A 8896 RACHAL4A 1,Line,To-From,1
2023,6,VALEXP,621.0,8601 CEBOLLA7 8902 RIOHONDO 1,Line,To-From,1
2023,6,VALEXP,621.0,8795 ROMA_SW4 80106 FALCONS 1,Line,From-To,1
2023,6,VALIMP,2303.1,5742 YTURRIAS 8302 RAYMND24 1,Line,From-To,1
2023,6,VALIMP,2303.1,8383 NEDIN7A 8574 POMELO7A 1,Line,To-From,1
2023,6,VALIMP,2303.1,8455 LONHILL7 8905 NEDIN7C 1,Line,From-To,1
2023,6,VALIMP,2303.1,8510 FALFUR4A 8896 RACHAL4A 1,Line,From-To,1
2023,6,VALIMP,2303.1,8601 CEBOLLA7 8902 RIOHONDO 1,Line,From-To,1
2023,6,VALIMP,2303.1,8795 ROMA_SW4 80106 FALCONS 1,Line,To-From,1
2023,6,WESTEX,9566.1,1421 WILLOWCK 11418 TECUMSE 1,Line,To-From,1
2023,6,WESTEX,9566.1,1421 WILLOWCK 11523 THOMPRC 1,Line,To-From,1
2023,6,WESTEX,9566.1,1421 WILLOWCK 1429 JACKSBRO 1,Line,To-From,1
2023,6,WESTEX,9566.1,1429 JACKSBRO 1443 HENDRCH_ 1,Line,From-To,1
2023,6,WESTEX,9566.1,1429 JACKSBRO 1730 W_KRUM_5 1,Line,From-To,1
2023,6,WESTEX,9566.1,1430 GRHAMSES 1436 PARKER_5 1,Line,From-To,1
2023,6,WESTEX,9566.1,1430 GRHAMSES 1436 PARKER_5 2,Line,From-To,1
2023,6,WESTEX,9566.1,1440 COMCHESS 1900 COMCHPKW 1,Line,From-To,1
2023,6,WESTEX,9566.1,1730 W_KRUM_5 6111 RILEY7B 1,Line,To-From,1
2023,6,WESTEX,9566.1,1730 W_KRUM_5 6111 RILEY7B 2,Line,To-From,1
2023,6,WESTEX,9566.1,3348 RUSSELLG 3422 KILL_SS_ 1,Line,From-To,1
2023,6,WESTEX,9566.1,3422 KILL_SS_ 3424 BUCK_H_5 1,Line,To-From,1
2023,6,WESTEX,9566.1,68040 KOPPRL1 68091 NAVARRO 1,Line,From-To,1
2023,6,WESTEX,9566.1,68080 KOPPRL2 68090 SAMSW 1,Line,From-To,1
2023,6,WESTEX,9566.1,7046 L_KENDAL 60618 EDISON7 1,Line,To-From,1
2023,6,WESTEX,9566.1,7046 L_KENDAL 60621 EDISON7 1,Line,To-From,1
2023,6,WHARTN,89999.1,42420 BEASLY_ 44541 ORCHRD_ 60,Line,From-To,1
2023,6,WHARTN,89999.1,43110 SANBER_ 43380 W_COL__ 60,Line,From-To,1
2023,6,WHARTN,89999.1,44190 E_BERN_ 44740 WALLIS_ 65,Line,From-To,1
2023,6,WHARTN,89999.1,8130 LAN_CTY4 43190 S_LANE_ 1,Line,To-From,1
2023,6,WILBRN,89999.1,7100 L_BURNET 7520 L_BERTRA 1,Line,From-To,1
2023,6,WILBRN,89999.1,7346 L_GABRIE 7523 L_GLASSC 1,Line,From-To,1
2023,6,WILBRN,89999.1,7524 L_SEWAJU 7525 L_LEANDE 1,Line,To-From,1
2023,6,ZAPSTR,89999.1,8299 ZAPATA4A 8985 S_YGANCI 1,Line,From-To,1
2023,6,ZAPSTR,89999.1,8795 ROMA_SW4 80106 FALCONS 1,Line,To-From,1
2023,7,BEARKT,89999.1,23875 EINSTEI 59903 BEARKAT 1,Line,To-From,1
2023,7,BEARKT,89999.1,59902 SAND_BL 59907 BERNOUL 1,Line,To-From,1
2023,7,CULBSN,89999.1,1096 BLACKRVR 1097 CULBERSO 1,Line,To-From,1
2023,7,CULBSN,89999.1,1097 CULBERSO 11082 MAVRKDR 1,Line,From-To,1
2023,7,CULBSN,89999.1,1097 CULBERSO 11086 MCHALAM 2,Line,From-To,1
2023,7,CULBSN,89999.1,1097 CULBERSO 11191 CASTLEH 2,Line,From-To,1
2023,7,EASTEX,2747.7,3100 MARTINLK 3102 TYLERGND 1,Line,From-To,1
2023,7,EASTEX,2747.7,3100 MARTINLK 3103 SHAMBRGR 1,Line,From-To,1
2023,7,EASTEX,2747.7,3100 MARTINLK 3105 ELKTON_5 1,Line,From-To,1
2023,7,EASTEX,2747.7,3100 MARTINLK 3109 STRYKER_ 1,Line,From-To,1
2023,7,EASTEX,2747.7,3116 MTENTRPR 3119 NACOGDSE 1,Line,From-To,1
2023,7,EASTEX,2747.7,3116 MTENTRPR 3124 TRINDAD2 1,Line,From-To,1
2023,7,HMLTN,89999.1,178 POTSVIL 258 HAMILTON 1,Line,From-To,1
2023,7,HMLTN,89999.1,178 POTSVIL 273 GUSTINE 1,Line,From-To,1
2023,7,MCCAMY,2600.1,60404 SOLSTIC 76002 L_BAKER 1,Line,To-From,1
2023,7,MCCAMY,2600.1,60404 SOLSTIC 76002 L_BAKER 2,Line,To-From,1
2023,7,MCCAMY,2600.1,76003 L_BIGHI 76005 L_SCHND 1,Line,To-From,1
2023,7,MCCAMY,2600.1,76003 L_BIGHI 76005 L_SCHND 2,Line,To-From,1
2023,7,MCCAMY,2600.1,842 GPL_KINGM 11028 ODESEHV 1,Line,From-To,1
2023,7,NELRIO,952.2,80076 AJO7A 85000 N_SHARP 1,Line,From-To,1
2023,7,NELRIO,952.2,8601 CEBOLLA7 8902 RIOHONDO 1,Line,From-To,1
2023,7,NE_LOB,1349.1,5709 FOWLERTO 80219 LOBO7A 1,Line,To-From,1
2023,7,NE_LOB,1349.1,8383 NEDIN7A 8574 POMELO7A 1,Line,To-From,1
2023,7,NE_LOB,1349.1,80219 LOBO7A 345 80221 LOBO4A 138 1,Transformer,From-To,1
2023,7,NE_LOB,1349.1,80219 LOBO7A 345 80221 LOBO4A 138 2,Transformer,From-To,1
2023,7,N_TO_H,4848.3,40600 ROANS__ 45972 KUYDAL7 75,Line,From-To,1
2023,7,N_TO_H,4848.3,44645 SNGLTN_ 44900 ZENITH_ 98,Line,From-To,1
2023,7,N_TO_H,4848.3,44645 SNGLTN_ 44900 ZENITH_ 99,Line,From-To,1
2023,7,N_TO_H,4848.3,44645 SNGLTN_ 46500 TOMBAL_ 74,Line,From-To,1
2023,7,N_TO_H,4848.3,967 GIBN_CREK 44900 ZENITH_ 18,Line,From-To,1
2023,7,N_TO_H,4848.3,967 GIBN_CREK 44900 ZENITH_ 50,Line,From-To,1
2023,7,PNHNDL,3311.1,23912 OGALLAL 23920 BLKWTRD 1,Line,From-To,1
2023,7,PNHNDL,3311.1,23920 BLKWTRD 23922 WHIT_RV 1,Line,To-From,1
2023,7,PNHNDL,3311.1,23922 WHIT_RV 59904 COTTONW 1,Line,From-To,1
2023,7,PNHNDL,3311.1,23922 WHIT_RV 59904 COTTONW 2,Line,From-To,1
2023,7,PNHNDL,3311.1,60501 TESLA7A 60505 EDITHCL 1,Line,From-To,1
2023,7,PNHNDL,3311.1,60501 TESLA7A 60505 EDITHCL 2,Line,From-To,1
2023,7,PNHNDL,3311.1,60504 TESLA7B 60511 SALVARE 1,Line,From-To,1
2023,7,PNHNDL,3311.1,6111 RILEY7B 60504 TESLA7B 1,Line,To-From,1
2023,7,REDTAP,89999.1,8896 RACHAL4A 88380 RGTAP4A 1,Line,To-From,1
2023,7,RV_RH,89999.1,5745 ERAYMNDV 80309 LASPULG 1,Line,To-From,1
2023,7,RV_RH,89999.1,57900 RAYTPNR 80309 LASPULG 1,Line,To-From,1
2023,7,RV_RH,89999.1,8302 RAYMND24 80309 LASPULG 1,Line,To-From,1
2023,7,RV_RH,89999.1,8319 RIOHONDO 80309 LASPULG 1,Line,To-From,1
2023,7,TRDWEL,89999.1,6015 MADDUX4A 60423 TREADWE 1,Line,To-From,1
2023,7,TRDWEL,89999.1,6365 YELWJCKT 60423 TREADWE 1,Line,To-From,1
2023,7,VALEXP,621.0,5742 YTURRIAS 8302 RAYMND24 1,Line,To-From,1
2023,7,VALEXP,621.0,8383 NEDIN7A 8574 POMELO7A 1,Line,From-To,1
2023,7,VALEXP,621.0,8455 LONHILL7 8905 NEDIN7C 1,Line,To-From,1
2023,7,VALEXP,621.0,8510 FALFUR4A 8896 RACHAL4A 1,Line,To-From,1
2023,7,VALEXP,621.0,8601 CEBOLLA7 8902 RIOHONDO 1,Line,To-From,1
2023,7,VALEXP,621.0,8795 ROMA_SW4 80106 FALCONS 1,Line,From-To,1
2023,7,VALIMP,2140.2,5742 YTURRIAS 8302 RAYMND24 1,Line,From-To,1
2023,7,VALIMP,2140.2,8383 NEDIN7A 8574 POMELO7A 1,Line,To-From,1
2023,7,VALIMP,2140.2,8455 LONHILL7 8905 NEDIN7C 1,Line,From-To,1
2023,7,VALIMP,2140.2,8510 FALFUR4A 8896 RACHAL4A 1,Line,From-To,1
2023,7,VALIMP,2140.2,8601 CEBOLLA7 8902 RIOHONDO 1,Line,From-To,1
2023,7,VALIMP,2140.2,8795 ROMA_SW4 80106 FALCONS 1,Line,To-From,1
2023,7,WESTEX,9088.2,1421 WILLOWCK 11418 TECUMSE 1,Line,To-From,1
2023,7,WESTEX,9088.2,1421 WILLOWCK 11523 THOMPRC 1,Line,To-From,1
2023,7,WESTEX,9088.2,1421 WILLOWCK 1429 JACKSBRO 1,Line,To-From,1
2023,7,WESTEX,9088.2,1429 JACKSBRO 1443 HENDRCH_ 1,Line,From-To,1
2023,7,WESTEX,9088.2,1429 JACKSBRO 1730 W_KRUM_5 1,Line,From-To,1
2023,7,WESTEX,9088.2,1430 GRHAMSES 1436 PARKER_5 1,Line,From-To,1
2023,7,WESTEX,9088.2,1430 GRHAMSES 1436 PARKER_5 2,Line,From-To,1
2023,7,WESTEX,9088.2,1440 COMCHESS 1900 COMCHPKW 1,Line,From-To,1
2023,7,WESTEX,9088.2,1730 W_KRUM_5 6111 RILEY7B 1,Line,To-From,1
2023,7,WESTEX,9088.2,1730 W_KRUM_5 6111 RILEY7B 2,Line,To-From,1
2023,7,WESTEX,9088.2,3348 RUSSELLG 3422 KILL_SS_ 1,Line,From-To,1
2023,7,WESTEX,9088.2,3422 KILL_SS_ 3424 BUCK_H_5 1,Line,To-From,1
2023,7,WESTEX,9088.2,68040 KOPPRL1 68091 NAVARRO 1,Line,From-To,1
2023,7,WESTEX,9088.2,68080 KOPPRL2 68090 SAMSW 1,Line,From-To,1
2023,7,WESTEX,9088.2,7046 L_KENDAL 60618 EDISON7 1,Line,To-From,1
2023,7,WESTEX,9088.2,7046 L_KENDAL 60621 EDISON7 1,Line,To-From,1
2023,7,WHARTN,89999.1,42420 BEASLY_ 44541 ORCHRD_ 60,Line,From-To,1
2023,7,WHARTN,89999.1,43110 SANBER_ 43380 W_COL__ 60,Line,From-To,1
2023,7,WHARTN,89999.1,44190 E_BERN_ 44740 WALLIS_ 65,Line,From-To,1
2023,7,WHARTN,89999.1,8130 LAN_CTY4 43190 S_LANE_ 1,Line,To-From,1
2023,7,WILBRN,89999.1,7100 L_BURNET 7520 L_BERTRA 1,Line,From-To,1
2023,7,WILBRN,89999.1,7346 L_GABRIE 7523 L_GLASSC 1,Line,From-To,1
2023,7,WILBRN,89999.1,7524 L_SEWAJU 7525 L_LEANDE 1,Line,To-From,1
2023,7,ZAPSTR,89999.1,8299 ZAPATA4A 8985 S_YGANCI 1,Line,From-To,1
2023,7,ZAPSTR,89999.1,8795 ROMA_SW4 80106 FALCONS 1,Line,To-From,1
2023,8,BEARKT,89999.1,23875 EINSTEI 59903 BEARKAT 1,Line,To-From,1
2023,8,BEARKT,89999.1,59902 SAND_BL 59907 BERNOUL 1,Line,To-From,1
2023,8,CULBSN,89999.1,1096 BLACKRVR 1097 CULBERSO 1,Line,To-From,1
2023,8,CULBSN,89999.1,1097 CULBERSO 11082 MAVRKDR 1,Line,From-To,1
2023,8,CULBSN,89999.1,1097 CULBERSO 11086 MCHALAM 2,Line,From-To,1
2023,8,CULBSN,89999.1,1097 CULBERSO 11191 CASTLEH 2,Line,From-To,1
2023,8,EASTEX,2744.1,3100 MARTINLK 3102 TYLERGND 1,Line,From-To,1
2023,8,EASTEX,2744.1,3100 MARTINLK 3103 SHAMBRGR 1,Line,From-To,1
2023,8,EASTEX,2744.1,3100 MARTINLK 3105 ELKTON_5 1,Line,From-To,1
2023,8,EASTEX,2744.1,3100 MARTINLK 3109 STRYKER_ 1,Line,From-To,1
2023,8,EASTEX,2744.1,3116 MTENTRPR 3119 NACOGDSE 1,Line,From-To,1
2023,8,EASTEX,2744.1,3116 MTENTRPR 3124 TRINDAD2 1,Line,From-To,1
2023,8,HMLTN,89999.1,178 POTSVIL 258 HAMILTON 1,Line,From-To,1
2023,8,HMLTN,89999.1,178 POTSVIL 273 GUSTINE 1,Line,From-To,1
2023,8,MCCAMY,2600.1,60404 SOLSTIC 76002 L_BAKER 1,Line,To-From,1
2023,8,MCCAMY,2600.1,60404 SOLSTIC 76002 L_BAKER 2,Line,To-From,1
2023,8,MCCAMY,2600.1,76003 L_BIGHI 76005 L_SCHND 1,Line,To-From,1
2023,8,MCCAMY,2600.1,76003 L_BIGHI 76005 L_SCHND 2,Line,To-From,1
2023,8,MCCAMY,2600.1,842 GPL_KINGM 11028 ODESEHV 1,Line,From-To,1
2023,8,NELRIO,912.6,80076 AJO7A 85000 N_SHARP 1,Line,From-To,1
2023,8,NELRIO,912.6,8601 CEBOLLA7 8902 RIOHONDO 1,Line,From-To,1
2023,8,NE_LOB,1291.5,5709 FOWLERTO 80219 LOBO7A 1,Line,To-From,1
2023,8,NE_LOB,1291.5,8383 NEDIN7A 8574 POMELO7A 1,Line,To-From,1
2023,8,NE_LOB,1291.5,80219 LOBO7A 345 80221 LOBO4A 138 1,Transformer,From-To,1
2023,8,NE_LOB,1291.5,80219 LOBO7A 345 80221 LOBO4A 138 2,Transformer,From-To,1
2023,8,N_TO_H,4838.4,40600 ROANS__ 45972 KUYDAL7 75,Line,From-To,1
2023,8,N_TO_H,4838.4,44645 SNGLTN_ 44900 ZENITH_ 98,Line,From-To,1
2023,8,N_TO_H,4838.4,44645 SNGLTN_ 44900 ZENITH_ 99,Line,From-To,1
2023,8,N_TO_H,4838.4,44645 SNGLTN_ 46500 TOMBAL_ 74,Line,From-To,1
2023,8,N_TO_H,4838.4,967 GIBN_CREK 44900 ZENITH_ 18,Line,From-To,1
2023,8,N_TO_H,4838.4,967 GIBN_CREK 44900 ZENITH_ 50,Line,From-To,1
2023,8,PNHNDL,3294.9,23912 OGALLAL 23920 BLKWTRD 1,Line,From-To,1
2023,8,PNHNDL,3294.9,23920 BLKWTRD 23922 WHIT_RV 1,Line,To-From,1
2023,8,PNHNDL,3294.9,23922 WHIT_RV 59904 COTTONW 1,Line,From-To,1
2023,8,PNHNDL,3294.9,23922 WHIT_RV 59904 COTTONW 2,Line,From-To,1
2023,8,PNHNDL,3294.9,60501 TESLA7A 60505 EDITHCL 1,Line,From-To,1
2023,8,PNHNDL,3294.9,60501 TESLA7A 60505 EDITHCL 2,Line,From-To,1
2023,8,PNHNDL,3294.9,60504 TESLA7B 60511 SALVARE 1,Line,From-To,1
2023,8,PNHNDL,3294.9,6111 RILEY7B 60504 TESLA7B 1,Line,To-From,1
2023,8,REDTAP,89999.1,8896 RACHAL4A 88380 RGTAP4A 1,Line,To-From,1
2023,8,RV_RH,89999.1,5745 ERAYMNDV 80309 LASPULG 1,Line,To-From,1
2023,8,RV_RH,89999.1,57900 RAYTPNR 80309 LASPULG 1,Line,To-From,1
2023,8,RV_RH,89999.1,8302 RAYMND24 80309 LASPULG 1,Line,To-From,1
2023,8,RV_RH,89999.1,8319 RIOHONDO 80309 LASPULG 1,Line,To-From,1
2023,8,TRDWEL,89999.1,6015 MADDUX4A 60423 TREADWE 1,Line,To-From,1
2023,8,TRDWEL,89999.1,6365 YELWJCKT 60423 TREADWE 1,Line,To-From,1
2023,8,VALEXP,550.8,5742 YTURRIAS 8302 RAYMND24 1,Line,To-From,1
2023,8,VALEXP,550.8,8383 NEDIN7A 8574 POMELO7A 1,Line,From-To,1
2023,8,VALEXP,550.8,8455 LONHILL7 8905 NEDIN7C 1,Line,To-From,1
2023,8,VALEXP,550.8,8510 FALFUR4A 8896 RACHAL4A 1,Line,To-From,1
2023,8,VALEXP,550.8,8601 CEBOLLA7 8902 RIOHONDO 1,Line,To-From,1
2023,8,VALEXP,550.8,8795 ROMA_SW4 80106 FALCONS 1,Line,From-To,1
2023,8,VALIMP,2126.7,5742 YTURRIAS 8302 RAYMND24 1,Line,From-To,1
2023,8,VALIMP,2126.7,8383 NEDIN7A 8574 POMELO7A 1,Line,To-From,1
2023,8,VALIMP,2126.7,8455 LONHILL7 8905 NEDIN7C 1,Line,From-To,1
2023,8,VALIMP,2126.7,8510 FALFUR4A 8896 RACHAL4A 1,Line,From-To,1
2023,8,VALIMP,2126.7,8601 CEBOLLA7 8902 RIOHONDO 1,Line,From-To,1
2023,8,VALIMP,2126.7,8795 ROMA_SW4 80106 FALCONS 1,Line,To-From,1
2023,8,WESTEX,9566.1,1421 WILLOWCK 11418 TECUMSE 1,Line,To-From,1
2023,8,WESTEX,9566.1,1421 WILLOWCK 11523 THOMPRC 1,Line,To-From,1
2023,8,WESTEX,9566.1,1421 WILLOWCK 1429 JACKSBRO 1,Line,To-From,1
2023,8,WESTEX,9566.1,1429 JACKSBRO 1443 HENDRCH_ 1,Line,From-To,1
2023,8,WESTEX,9566.1,1430 GRHAMSES 1436 PARKER_5 1,Line,From-To,1
2023,8,WESTEX,9566.1,1430 GRHAMSES 1436 PARKER_5 2,Line,From-To,1
2023,8,WESTEX,9566.1,1440 COMCHESS 1900 COMCHPKW 1,Line,From-To,1
2023,8,WESTEX,9566.1,1730 W_KRUM_5 11736 BIRDDOG 1,Line,To-From,1
2023,8,WESTEX,9566.1,1730 W_KRUM_5 6111 RILEY7B 1,Line,To-From,1
2023,8,WESTEX,9566.1,1730 W_KRUM_5 6111 RILEY7B 2,Line,To-From,1
2023,8,WESTEX,9566.1,3348 RUSSELLG 3422 KILL_SS_ 1,Line,From-To,1
2023,8,WESTEX,9566.1,3422 KILL_SS_ 3424 BUCK_H_5 1,Line,To-From,1
2023,8,WESTEX,9566.1,68040 KOPPRL1 68091 NAVARRO 1,Line,From-To,1
2023,8,WESTEX,9566.1,68080 KOPPRL2 68090 SAMSW 1,Line,From-To,1
2023,8,WESTEX,9566.1,7046 L_KENDAL 60618 EDISON7 1,Line,To-From,1
2023,8,WESTEX,9566.1,7046 L_KENDAL 60621 EDISON7 1,Line,To-From,1
2023,8,WHARTN,89999.1,42420 BEASLY_ 44541 ORCHRD_ 60,Line,From-To,1
2023,8,WHARTN,89999.1,43110 SANBER_ 43380 W_COL__ 60,Line,From-To,1
2023,8,WHARTN,89999.1,44190 E_BERN_ 44740 WALLIS_ 65,Line,From-To,1
2023,8,WHARTN,89999.1,8130 LAN_CTY4 43190 S_LANE_ 1,Line,To-From,1
2023,8,WILBRN,89999.1,7100 L_BURNET 7520 L_BERTRA 1,Line,From-To,1
2023,8,WILBRN,89999.1,7346 L_GABRIE 7523 L_GLASSC 1,Line,From-To,1
2023,8,WILBRN,89999.1,7524 L_SEWAJU 7525 L_LEANDE 1,Line,To-From,1
2023,8,ZAPSTR,89999.1,8299 ZAPATA4A 8985 S_YGANCI 1,Line,From-To,1
2023,8,ZAPSTR,89999.1,8795 ROMA_SW4 80106 FALCONS 1,Line,To-From,1
2023,9,BEARKT,89999.1,23875 EINSTEI 59903 BEARKAT 1,Line,To-From,1
2023,9,BEARKT,89999.1,59902 SAND_BL 59907 BERNOUL 1,Line,To-From,1
2023,9,CULBSN,89999.1,1096 BLACKRVR 1097 CULBERSO 1,Line,To-From,1
2023,9,CULBSN,89999.1,1097 CULBERSO 11082 MAVRKDR 1,Line,From-To,1
2023,9,CULBSN,89999.1,1097 CULBERSO 11086 MCHALAM 2,Line,From-To,1
2023,9,CULBSN,89999.1,1097 CULBERSO 11191 CASTLEH 2,Line,From-To,1
2023,9,EASTEX,2845.8,3100 MARTINLK 3102 TYLERGND 1,Line,From-To,1
2023,9,EASTEX,2845.8,3100 MARTINLK 3103 SHAMBRGR 1,Line,From-To,1
2023,9,EASTEX,2845.8,3100 MARTINLK 3105 ELKTON_5 1,Line,From-To,1
2023,9,EASTEX,2845.8,3100 MARTINLK 3109 STRYKER_ 1,Line,From-To,1
2023,9,EASTEX,2845.8,3116 MTENTRPR 3119 NACOGDSE 1,Line,From-To,1
2023,9,EASTEX,2845.8,3116 MTENTRPR 3124 TRINDAD2 1,Line,From-To,1
2023,9,HMLTN,89999.1,178 POTSVIL 258 HAMILTON 1,Line,From-To,1
2023,9,HMLTN,89999.1,178 POTSVIL 273 GUSTINE 1,Line,From-To,1
2023,9,MCCAMY,2600.1,60404 SOLSTIC 76002 L_BAKER 1,Line,To-From,1
2023,9,MCCAMY,2600.1,60404 SOLSTIC 76002 L_BAKER 2,Line,To-From,1
2023,9,MCCAMY,2600.1,76003 L_BIGHI 76005 L_SCHND 1,Line,To-From,1
2023,9,MCCAMY,2600.1,76003 L_BIGHI 76005 L_SCHND 2,Line,To-From,1
2023,9,MCCAMY,2600.1,842 GPL_KINGM 11028 ODESEHV 1,Line,From-To,1
2023,9,NELRIO,952.2,80076 AJO7A 85000 N_SHARP 1,Line,From-To,1
2023,9,NELRIO,952.2,8601 CEBOLLA7 8902 RIOHONDO 1,Line,From-To,1
2023,9,NE_LOB,1349.1,5709 FOWLERTO 80219 LOBO7A 1,Line,To-From,1
2023,9,NE_LOB,1349.1,8383 NEDIN7A 8574 POMELO7A 1,Line,To-From,1
2023,9,NE_LOB,1349.1,80219 LOBO7A 345 80221 LOBO4A 138 1,Transformer,From-To,1
2023,9,NE_LOB,1349.1,80219 LOBO7A 345 80221 LOBO4A 138 2,Transformer,From-To,1
2023,9,N_TO_H,4591.8,40600 ROANS__ 45972 KUYDAL7 75,Line,From-To,1
2023,9,N_TO_H,4591.8,44645 SNGLTN_ 44900 ZENITH_ 98,Line,From-To,1
2023,9,N_TO_H,4591.8,44645 SNGLTN_ 44900 ZENITH_ 99,Line,From-To,1
2023,9,N_TO_H,4591.8,44645 SNGLTN_ 46500 TOMBAL_ 74,Line,From-To,1
2023,9,N_TO_H,4591.8,967 GIBN_CREK 44900 ZENITH_ 18,Line,From-To,1
2023,9,N_TO_H,4591.8,967 GIBN_CREK 44900 ZENITH_ 50,Line,From-To,1
2023,9,PNHNDL,3282.3,23912 OGALLAL 23920 BLKWTRD 1,Line,From-To,1
2023,9,PNHNDL,3282.3,23920 BLKWTRD 23922 WHIT_RV 1,Line,To-From,1
2023,9,PNHNDL,3282.3,23922 WHIT_RV 59904 COTTONW 1,Line,From-To,1
2023,9,PNHNDL,3282.3,23922 WHIT_RV 59904 COTTONW 2,Line,From-To,1
2023,9,PNHNDL,3282.3,60501 TESLA7A 60505 EDITHCL 1,Line,From-To,1
2023,9,PNHNDL,3282.3,60501 TESLA7A 60505 EDITHCL 2,Line,From-To,1
2023,9,PNHNDL,3282.3,60504 TESLA7B 60511 SALVARE 1,Line,From-To,1
2023,9,PNHNDL,3282.3,6111 RILEY7B 60504 TESLA7B 1,Line,To-From,1
2023,9,REDTAP,89999.1,8896 RACHAL4A 88380 RGTAP4A 1,Line,To-From,1
2023,9,RV_RH,89999.1,5745 ERAYMNDV 80309 LASPULG 1,Line,To-From,1
2023,9,RV_RH,89999.1,57900 RAYTPNR 80309 LASPULG 1,Line,To-From,1
2023,9,RV_RH,89999.1,8302 RAYMND24 80309 LASPULG 1,Line,To-From,1
2023,9,RV_RH,89999.1,8319 RIOHONDO 80309 LASPULG 1,Line,To-From,1
2023,9,TRDWEL,89999.1,6015 MADDUX4A 60423 TREADWE 1,Line,To-From,1
2023,9,TRDWEL,89999.1,6365 YELWJCKT 60423 TREADWE 1,Line,To-From,1
2023,9,VALEXP,621.0,5742 YTURRIAS 8302 RAYMND24 1,Line,To-From,1
2023,9,VALEXP,621.0,8383 NEDIN7A 8574 POMELO7A 1,Line,From-To,1
2023,9,VALEXP,621.0,8455 LONHILL7 8905 NEDIN7C 1,Line,To-From,1
2023,9,VALEXP,621.0,8510 FALFUR4A 8896 RACHAL4A 1,Line,To-From,1
2023,9,VALEXP,621.0,8601 CEBOLLA7 8902 RIOHONDO 1,Line,To-From,1
2023,9,VALEXP,621.0,8795 ROMA_SW4 80106 FALCONS 1,Line,From-To,1
2023,9,VALIMP,2054.7,5742 YTURRIAS 8302 RAYMND24 1,Line,From-To,1
2023,9,VALIMP,2054.7,8383 NEDIN7A 8574 POMELO7A 1,Line,To-From,1
2023,9,VALIMP,2054.7,8455 LONHILL7 8905 NEDIN7C 1,Line,From-To,1
2023,9,VALIMP,2054.7,8510 FALFUR4A 8896 RACHAL4A 1,Line,From-To,1
2023,9,VALIMP,2054.7,8601 CEBOLLA7 8902 RIOHONDO 1,Line,From-To,1
2023,9,VALIMP,2054.7,8795 ROMA_SW4 80106 FALCONS 1,Line,To-From,1
2023,9,WESTEX,8796.6,1421 WILLOWCK 11418 TECUMSE 1,Line,To-From,1
2023,9,WESTEX,8796.6,1421 WILLOWCK 11523 THOMPRC 1,Line,To-From,1
2023,9,WESTEX,8796.6,1421 WILLOWCK 1429 JACKSBRO 1,Line,To-From,1
2023,9,WESTEX,8796.6,1429 JACKSBRO 1443 HENDRCH_ 1,Line,From-To,1
2023,9,WESTEX,8796.6,1430 GRHAMSES 1436 PARKER_5 1,Line,From-To,1
2023,9,WESTEX,8796.6,1430 GRHAMSES 1436 PARKER_5 2,Line,From-To,1
2023,9,WESTEX,8796.6,1440 COMCHESS 1900 COMCHPKW 1,Line,From-To,1
2023,9,WESTEX,8796.6,1730 W_KRUM_5 11736 BIRDDOG 1,Line,To-From,1
2023,9,WESTEX,8796.6,1730 W_KRUM_5 6111 RILEY7B 1,Line,To-From,1
2023,9,WESTEX,8796.6,1730 W_KRUM_5 6111 RILEY7B 2,Line,To-From,1
2023,9,WESTEX,8796.6,3348 RUSSELLG 3422 KILL_SS_ 1,Line,From-To,1
2023,9,WESTEX,8796.6,3422 KILL_SS_ 3424 BUCK_H_5 1,Line,To-From,1
2023,9,WESTEX,8796.6,68040 KOPPRL1 68091 NAVARRO 1,Line,From-To,1
