Path,Plant,Size (MW),Bid_ID,CRR_ID,OriginalCRR_ID,AccountHolder,HedgeType,Portfolio,BidType,CRRType,Source,Sink,StartDate,EndDate,TimeOfUse,Bid24Hour,MW,BidMW,ACI99,ACP,CreditConsumed,ShadowPricePerMWH,BidPricePerMWH
CAL_PUN1+HB_HOUSTON,Pasadena1,180,85093376,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,CAL_PUN1,HB_HOUSTON,03/01/2019,03/31/2019,PeakWE,No,0.0,9.8,,,,0.04901725,0.0325
CAL_PUN2+HB_HOUSTON,Pasadena1,70,85093077,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,CAL_PUN2,HB_HOUSTON,03/01/2019,03/31/2019,PeakWD,No,0.0,17.8,,,,0.04901725,0.0325
CCEC_GT1+HB_SOUTH,Corpus Christi,207,85093446,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,03/01/2019,03/31/2019,PeakWE,No,0.0,13.5,,,,0.5858904615384616,0.14692307692307693
CCEC_GT2+HB_SOUTH,Corpus Christi,207,85093141,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,03/01/2019,03/31/2019,PeakWD,No,0.0,13.5,,,,0.5858904615384616,0.14692307692307693
CCEC_ST1+HB_SOUTH,Corpus Christi,196,85089621,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,03/01/2019,03/31/2019,Off-peak,No,0.0,25.0,,,,0.5858904615384616,0.14692307692307693
CHEDPW_GT2+HB_HOUSTON,Channel345,406,85093090,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,03/01/2019,03/31/2019,PeakWD,No,0.0,21.5,,,,0.13587787499999998,0.065
CHE_LYD+HB_HOUSTON,Channel138,146.5,85093382,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,03/01/2019,03/31/2019,PeakWE,No,0.0,23.2,,,,0.05296875,0.065
CHE_LYD2+HB_HOUSTON,Channel138,182.7,85093088,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,03/01/2019,03/31/2019,PeakWD,No,0.0,17.1,,,,0.05296875,0.065
DDPEC_GT1+HB_HOUSTON,Deer Park,190,85093392,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,03/01/2019,03/31/2019,PeakWE,No,0.0,15.0,,,,0.11821363636363637,0.06545454545454545
DDPEC_GT2+HB_HOUSTON,Deer Park,202,85089586,85395319.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,03/01/2019,03/31/2019,Off-peak,No,25.0,25.0,,,,0.11821363636363637,0.06545454545454545
DDPEC_GT3+HB_HOUSTON,Deer Park,190,85093399,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,03/01/2019,03/31/2019,PeakWE,No,0.0,15.0,,,,0.11821363636363637,0.06545454545454545
DDPEC_GT4+HB_HOUSTON,Deer Park,202,85089593,85395326.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,03/01/2019,03/31/2019,Off-peak,No,25.0,25.0,,,,0.11821363636363637,0.06545454545454545
DDPEC_ST1+HB_HOUSTON,Deer Park,290,85089599,85395332.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,03/01/2019,03/31/2019,Off-peak,No,33.3,33.3,,,,0.11821363636363637,0.06545454545454545
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,85093158,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,03/01/2019,03/31/2019,PeakWD,No,0.0,13.4,,,,0.6499455199999999,0.3452
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,85093162,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,03/01/2019,03/31/2019,PeakWD,No,0.0,6.7,,,,0.6499455199999999,0.3452
FREC_1_CCU+HB_NORTH,Freestone1,491,85093212,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,03/01/2019,03/31/2019,PeakWD,No,0.0,5.0,,,,0.68183853125,0.41375
FREC_2_CCU+HB_NORTH,Freestone2,491,85093242,85388654.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,03/01/2019,03/31/2019,PeakWD,No,0.9,5.0,,,,0.462732125,0.41375
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,85093175,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,03/01/2019,03/31/2019,PeakWD,No,0.0,9.2,,,,0.65478212,0.3452
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,85093484,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,03/01/2019,03/31/2019,PeakWE,No,0.0,11.2,,,,0.65478212,0.3452
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,85093497,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,03/01/2019,03/31/2019,PeakWE,No,0.0,11.2,,,,0.65478212,0.3452
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,85093114,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,03/01/2019,03/31/2019,PeakWD,No,0.0,15.0,,,,0.16495683333333333,0.06833333333333334
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,85089603,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,03/01/2019,03/31/2019,Off-peak,No,0.0,37.5,,,,0.16495683333333333,0.06833333333333334
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,85089605,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,03/01/2019,03/31/2019,Off-peak,No,0.0,37.5,,,,0.16495683333333333,0.06833333333333334
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,85089608,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,03/01/2019,03/31/2019,Off-peak,No,0.0,21.4,,,,0.12133933333333334,0.018333333333333333
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,85093437,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,03/01/2019,03/31/2019,PeakWE,No,0.0,21.4,,,,0.12133933333333334,0.018333333333333333
TXCTY_CTC+HB_HOUSTON,Texas City,100.6,85089612,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,TXCTY_CTC,HB_HOUSTON,03/01/2019,03/31/2019,Off-peak,No,0.0,21.4,,,,0.12133933333333334,0.018333333333333333
TXCTY_ST+HB_HOUSTON,Texas City,131.5,85089613,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,TXCTY_ST,HB_HOUSTON,03/01/2019,03/31/2019,Off-peak,No,0.0,28.2,,,,0.12133933333333334,0.018333333333333333
TXCTY_ST+HB_HOUSTON,Texas City,131.5,86174637,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,TXCTY_ST,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,28.2,,,,0.385081,0.018333333333333333
TXCTY_CTC+HB_HOUSTON,Texas City,100.6,86174634,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,TXCTY_CTC,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,21.4,,,,0.385081,0.018333333333333333
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,86174633,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,21.4,,,,0.385081,0.018333333333333333
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,86174631,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,21.4,,,,0.385081,0.018333333333333333
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,86174627,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,8.3,,,,0.34824025,0.11625
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,86174620,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,8.3,,,,0.34824025,0.11625
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,86174607,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,8.3,,,,0.34824025,0.11625
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,86174691,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,11.2,,,,0.9119896086956523,0.3508695652173913
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,86174681,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,11.2,,,,0.9119896086956523,0.3508695652173913
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,86174679,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,11.2,,,,0.9119896086956523,0.3508695652173913
FREC_2_CCU+HB_NORTH,Freestone2,491,86174709,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,04/01/2019,04/30/2019,PeakWE,No,0.0,30.4,,,,1.3708169375,0.28875
FREC_1_CCU+HB_NORTH,Freestone1,491,86174699,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,04/01/2019,04/30/2019,PeakWE,No,0.0,30.4,,,,0.64648603125,0.28875
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,86174668,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,8.2,,,,0.9065009130434782,0.3508695652173913
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,86174656,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,16.3,,,,0.9065009130434782,0.3508695652173913
DDPEC_ST1+HB_HOUSTON,Deer Park,290,86174602,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,20.0,,,,0.5707895384615385,0.08
DDPEC_GT4+HB_HOUSTON,Deer Park,202,86174590,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,15.0,,,,0.5707895384615385,0.08
DDPEC_GT3+HB_HOUSTON,Deer Park,190,86174587,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,15.0,,,,0.5707895384615385,0.08
DDPEC_GT2+HB_HOUSTON,Deer Park,202,86174582,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,15.0,,,,0.5707895384615385,0.08
DDPEC_GT1+HB_HOUSTON,Deer Park,190,86174573,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,15.0,,,,0.5707895384615385,0.08
CHE_LYD2+HB_HOUSTON,Channel138,182.7,86174569,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,28.5,,,,0.06906425000000001,0.13
CHE_LYD+HB_HOUSTON,Channel138,146.5,86174565,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,23.2,,,,0.06906425000000001,0.13
CHEDPW_GT2+HB_HOUSTON,Channel345,406,86174572,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,35.9,,,,0.1798311875,0.2025
CCEC_ST1+HB_SOUTH,Corpus Christi,196,86174652,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,15.0,,,,0.9119266666666667,0.09266666666666667
CCEC_GT2+HB_SOUTH,Corpus Christi,207,86174647,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,13.5,,,,0.9119266666666667,0.09266666666666666
CCEC_GT1+HB_SOUTH,Corpus Christi,207,86174638,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,13.5,,,,0.9119266666666667,0.09266666666666667
CAL_PUN2+HB_HOUSTON,Pasadena1,70,86174563,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,CAL_PUN2,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,17.8,,,,0.044571875000000004,0.0325
CAL_PUN1+HB_HOUSTON,Pasadena1,180,86174559,86396461.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,CAL_PUN1,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,6.5,9.8,,,,0.044571875000000004,0.0325
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,86174557,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,19.5,,,,1.1458025,0.09
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,86174549,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,14.1,,,,1.1458025,0.09
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,86174544,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,14.1,,,,1.1458025,0.09
BTE_BTE_G4+HB_HOUSTON,Baytown,250,86174542,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BTE_BTE_G4,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,25.0,,,,0.1797395,0.075
BTE_BTE_G3+HB_HOUSTON,Baytown,202,86174538,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BTE_BTE_G3,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,25.0,,,,0.1797395,0.075
BTE_BTE_G2+HB_HOUSTON,Baytown,202,86174536,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BTE_BTE_G2,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,25.0,,,,0.1797395,0.075
BTE_BTE_G1+HB_HOUSTON,Baytown,202,86174531,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BTE_BTE_G1,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,30.0,,,,0.1797395,0.075
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,86174739,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,04/01/2019,04/30/2019,PeakWE,No,0.0,6.5,,,,1.1397814444444443,0.7597222222222223
BOSQ_BSQS_12+HB_NORTH,Bosque345,324,86174719,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BOSQ_BSQS_12,HB_NORTH,04/01/2019,04/30/2019,PeakWE,No,0.0,9.2,,,,1.1606797906976745,0.8190697674418604
BOSQ_BSQS_34+HB_NORTH,Bosque138,244,86174728,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BOSQ_BSQS_34,HB_NORTH,04/01/2019,04/30/2019,PeakWE,No,0.0,7.8,,,,1.190661025,0.7955
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,86174764,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,GUADG_CCU1,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,13.7,,,,0.4316128292682927,0.3170731707317073
GUADG_CCU2+HB_SOUTH,Guadalupe2,516,86174767,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,GUADG_CCU2,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,13.7,,,,0.4316128292682927,0.3170731707317073
DDPEC_GT6+HB_HOUSTON,Deer Park,174,86174597,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,DDPEC_GT6,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,15.0,,,,0.5707895384615385,0.08
DDPEC_GT6+HB_HOUSTON,Deer Park,174,87242248,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,DDPEC_GT6,HB_HOUSTON,05/01/2019,05/31/2019,Off-peak,No,0.0,25.0,,,,0.8750736923076924,0.08
GUADG_CCU2+HB_SOUTH,Guadalupe2,516,87233931,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,GUADG_CCU2,HB_SOUTH,05/01/2019,05/31/2019,PeakWD,No,0.0,9.8,,,,0.469371243902439,0.3170731707317073
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,87242205,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,GUADG_CCU1,HB_SOUTH,05/01/2019,05/31/2019,PeakWE,No,0.0,13.7,,,,0.469371243902439,0.3170731707317073
BOSQ_BSQS_34+HB_NORTH,Bosque138,244,87242329,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BOSQ_BSQS_34,HB_NORTH,05/01/2019,05/31/2019,Off-peak,No,0.0,9.3,,,,1.5689598367346937,0.9171428571428571
BOSQ_BSQS_12+HB_NORTH,Bosque345,324,87233840,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BOSQ_BSQS_12,HB_NORTH,05/01/2019,05/31/2019,PeakWD,No,0.0,5.0,,,,1.467020692307692,0.943076923076923
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,87233895,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,05/01/2019,05/31/2019,PeakWD,No,0.0,4.9,,,,1.3790783999999998,0.8795555555555555
BTE_BTE_G1+HB_HOUSTON,Baytown,202,87233943,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BTE_BTE_G1,HB_HOUSTON,05/01/2019,05/31/2019,PeakWE,No,0.0,10.0,,,,0.279694,0.15
BTE_BTE_G2+HB_HOUSTON,Baytown,202,87233948,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BTE_BTE_G2,HB_HOUSTON,05/01/2019,05/31/2019,PeakWE,No,0.0,8.3,,,,0.279694,0.15
BTE_BTE_G3+HB_HOUSTON,Baytown,202,87233958,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BTE_BTE_G3,HB_HOUSTON,05/01/2019,05/31/2019,PeakWE,No,0.0,8.3,,,,0.279694,0.15
BTE_BTE_G4+HB_HOUSTON,Baytown,250,87233966,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BTE_BTE_G4,HB_HOUSTON,05/01/2019,05/31/2019,PeakWE,No,0.0,8.3,,,,0.279694,0.15
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,87233594,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,05/01/2019,05/31/2019,PeakWD,No,0.0,4.7,,,,1.4586197727272727,0.2918181818181818
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,87233608,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,05/01/2019,05/31/2019,PeakWD,No,0.0,4.7,,,,1.4586197727272727,0.2918181818181818
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,87233621,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,05/01/2019,05/31/2019,PeakWD,No,0.0,4.9,,,,1.4959255555555557,0.3118518518518518
CAL_PUN1+HB_HOUSTON,Pasadena1,180,87233638,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,CAL_PUN1,HB_HOUSTON,05/01/2019,05/31/2019,PeakWD,No,0.0,9.8,,,,0.102799,0.0325
CAL_PUN2+HB_HOUSTON,Pasadena1,70,87233993,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,CAL_PUN2,HB_HOUSTON,05/01/2019,05/31/2019,PeakWE,No,0.0,17.8,,,,0.102799,0.0325
CCEC_GT1+HB_SOUTH,Corpus Christi,207,87233717,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,05/01/2019,05/31/2019,PeakWD,No,0.0,13.5,,,,0.7660990000000001,0.09266666666666667
CCEC_GT2+HB_SOUTH,Corpus Christi,207,87242275,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,05/01/2019,05/31/2019,Off-peak,No,0.0,13.5,,,,0.7660990000000001,0.09266666666666666
CCEC_ST1+HB_SOUTH,Corpus Christi,196,87233726,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,05/01/2019,05/31/2019,PeakWD,No,0.0,15.0,,,,0.7660990000000001,0.09266666666666667
CHEDPW_GT2+HB_HOUSTON,Channel345,406,87233657,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,05/01/2019,05/31/2019,PeakWD,No,0.0,15.4,,,,0.272988,0.096
CHE_LYD+HB_HOUSTON,Channel138,146.5,87233995,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,05/01/2019,05/31/2019,PeakWE,No,0.0,23.2,,,,0.08276549999999999,0.065
CHE_LYD2+HB_HOUSTON,Channel138,182.7,87233651,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,05/01/2019,05/31/2019,PeakWD,No,0.0,17.1,,,,0.08276549999999999,0.065
DDPEC_GT1+HB_HOUSTON,Deer Park,190,87233664,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,05/01/2019,05/31/2019,PeakWD,No,0.0,15.0,,,,0.8750736923076924,0.08
DDPEC_GT2+HB_HOUSTON,Deer Park,202,87233667,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,05/01/2019,05/31/2019,PeakWD,No,0.0,15.0,,,,0.8750736923076924,0.08
DDPEC_GT3+HB_HOUSTON,Deer Park,190,87234018,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,05/01/2019,05/31/2019,PeakWE,No,0.0,15.0,,,,0.8750736923076924,0.08
DDPEC_GT4+HB_HOUSTON,Deer Park,202,87233676,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,05/01/2019,05/31/2019,PeakWD,No,0.0,15.0,,,,0.8750736923076924,0.08
DDPEC_ST1+HB_HOUSTON,Deer Park,290,87242250,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,05/01/2019,05/31/2019,Off-peak,No,0.0,33.3,,,,0.8750736923076924,0.08
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,87233731,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,05/01/2019,05/31/2019,PeakWD,No,0.0,9.2,,,,0.8694996785714286,0.49714285714285716
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,87233747,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,05/01/2019,05/31/2019,PeakWD,No,0.0,4.9,,,,0.8643128888888889,0.4903703703703704
FREC_1_CCU+HB_NORTH,Freestone1,491,87233809,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,05/01/2019,05/31/2019,PeakWD,No,0.0,7.7,,,,1.0982475600000001,0.1744
